c1,c2,mag,dcor,dcor_singles,dcor_first,dcor_second,corr_fit,dominance,eq_contr,perturbation,gi_type
0.36844283429746194,0.4196838121255053,0.558466314387308,0.781045836276087,0.4160859183429246,0.22937686604817986,0.7803294599040629,0.8550023814142654,0.05655210358808025,0.293948745798192,MAP2K6+SPI1,neomorphic
0.4555810852621104,0.3729024513597141,0.5887362427086397,0.5271763301830517,0.40097121924531437,0.48924627871510434,0.2929632144113618,0.7807339202959501,0.08697044651205225,0.5988051972122588,OSR2+PTPN12,neomorphic
0.20225113859062346,1.740747343403328,1.752457370844423,0.7220098429206885,0.60895697248144,0.5329620855659599,0.7659268995542913,0.8277156005666032,0.9348447658705156,0.6958393625763785,PLK4+STIL,neomorphic
0.9966167182345483,0.949697796404546,1.37665202123131,0.819580761261258,0.2706576708566328,0.8099737933773962,0.4006698784247427,0.915526014787598,0.020942737875124927,0.4946701753819041,SAMD1+TGFBR2,neomorphic
0.7709786351868183,0.5113934375203857,0.9251655548351579,0.9347508763465329,0.9096116687361245,0.9217634179607805,0.907433144900282,0.961732712590845,0.1782871927346863,0.9844534152893577,CDKN1A+CDKN1C,redundant
0.9199322421092448,0.013964089443965882,0.9200382197855377,0.9629042058567873,0.8624290901586683,0.9682189170769341,0.8409459375845011,0.9817642273419204,1.8187432184998322,0.868549377369457,CEBPA+CEBPB,redundant
0.9332066864244712,0.08807830369416965,0.9373539924537494,0.9802564723528002,0.8965154716894462,0.9830661636869419,0.8927930010174008,0.9898764415695682,1.0251088999138447,0.9081718342019056,CEBPA+CEBPE,redundant
1.2517803962933385,0.20540414446274727,1.2685208012117029,0.9347307454023909,0.7838022531753899,0.9400322375966195,0.7491793315495022,0.9567294179505789,0.7849189437737509,0.7969719564777151,CEBPE+FOSB,redundant
1.2157839242323174,0.51075407616641,1.3187115972578447,0.918977278166915,0.6732565113467515,0.9069086931370869,0.7836498515461636,0.9594411167391056,0.37664455531953656,0.8640890284505282,CEBPE+SPI1,redundant
0.7414248658130108,0.9425857551156369,1.199240900483617,0.9395948212904005,0.9423311718967969,0.9114124751823723,0.935033048321972,0.9618897056319048,0.10425372492053943,0.9747382478277217,ETS2+MAPK1,redundant
0.6730423002588481,1.2355908839344463,1.4070077364391524,0.9104484595566138,0.861180529704298,0.8459356928584023,0.9025537902769896,0.9422505896723257,0.26383233526037847,0.9372690048742564,FOXA1+FOXA3,redundant
0.383120532272635,0.7616523181447336,0.8525817239327345,0.9268284178986338,0.8014383949839179,0.8629024505564146,0.9154846715249436,0.9623785915890359,0.2984213408258337,0.9425635156938874,MAP2K3+MAP2K6,redundant
0.6005640983141837,0.6012069987022667,0.8497806137306945,0.8425766468671384,0.2829516918815042,0.828709381260472,0.4082731037686109,0.8795010931041519,0.00046466106280297707,0.49266137562920437,CEBPB+LYL1,suppressor
0.5278073603201104,0.5426742790549285,0.7570178219539282,0.7648028916925546,0.2193382523218858,0.7292512171756672,0.41087639232701323,0.8817207330019358,0.012063795760904272,0.563422292140019,CEBPB+PTPN12,suppressor
0.47054959716587286,0.5539959543469147,0.7268620507535898,0.737611401024602,0.2544358903130554,0.6917101144845341,0.39207229196584065,0.8780493594232137,0.07090118727081993,0.5668159012797072,CEBPE+CNN1,suppressor
0.3932802068868421,0.5096752408277954,0.6437687257407186,0.7348340497373977,0.2364117544988944,0.6888290116291176,0.42864268418723284,0.876875253308671,0.11259144713132119,0.6222773387164252,CEBPE+PTPN12,suppressor
0.7450718720339946,0.6717098749193338,1.0031581383612398,0.6582269751374272,0.41387091190009034,0.5835221325745932,0.42407755954477877,0.9291270120356661,0.04501643523286496,0.7267548836128642,CNN1+ETS2,suppressor
0.5817124289571917,0.769512427836179,0.9646443523898361,0.740723658977372,0.39113029397740184,0.2782469374138901,0.7504776203995469,0.9117659275165957,0.12150729509863362,0.3707598066225535,CNN1+MAPK1,suppressor
0.5085572778768351,0.7029377049730363,0.8676127718943838,0.7495796421381181,0.23973727774057796,0.36366970804652166,0.753472605582208,0.9012764369818419,0.14057696531601116,0.4826581687936939,ETS2+IGDCC3,suppressor
0.4608937219130061,0.907277141788682,1.017631974198464,0.7989183461449375,0.2585452578819399,0.3478475130927703,0.8074490753896231,0.9435109251946754,0.2941391768695074,0.43079808212663,ETS2+PRTG,suppressor
0.6014973050447263,0.5570807124838097,0.8198401845466821,0.726512909414633,0.25014251169361007,0.6845371612567468,0.39779895937024756,0.8736968665703085,0.03331556349491627,0.5811210579713825,FOSB+UBASH3B,suppressor
0.49584582994407045,0.4973344302170878,0.7022852857295812,0.6891963048072075,0.24221709662590424,0.5180320803516589,0.5798698153895966,0.8349485876373273,0.0013018610908228547,0.8933592792782449,IGDCC3+MAPK1,suppressor
0.45000613782145077,0.6403523548829573,0.7826599916190474,0.6821985699043173,0.2630965087947251,0.5146376033665184,0.5779764876257982,0.8332328603018441,0.1532005736324602,0.8904126973755244,MAPK1+PRTG,suppressor
0.6056102799768854,0.7540233766743286,0.9671168821735241,0.7747188481204579,0.22637813852825753,0.47271799533971737,0.7369094177755139,0.9010169987283339,0.09519157181169738,0.6414872492289444,PTPN12+SNAI1,suppressor
1.522321985412455,0.8006986905087593,1.7200530864634849,0.8350981410505925,0.4370174242387774,0.795730973960771,0.689897349774852,0.9221998418836229,0.2790374012692956,0.866998234768807,AHR+FEV,synergy
1.9162359948706078,1.6152837550443886,2.5062126799910756,0.7423307325442008,0.2024903706359801,0.42442256820273416,0.7065865199671454,0.8589552080589179,0.07420016837815999,0.6006660985019482,CBFA2T3+FEV,synergy
0.9620331179267203,1.2697697898718627,1.5930546253217563,0.7903736168750943,0.3082234482686493,0.579774796276415,0.7317114692395286,0.8990227497202811,0.12053496735311928,0.7923543919285261,CBFA2T3+POU3F2,synergy
1.1555557708086095,1.1368200229784624,1.621008607038788,0.8729622945016254,0.791019150700501,0.8313421434544591,0.827437731826423,0.9257227730311827,0.007099196478944535,0.9953034840603506,CBL+CNN1,synergy
1.1200207148050716,0.7969510093899677,1.3746189701004972,0.9138771786711168,0.7558083790616656,0.8606447691671677,0.8593659030739506,0.9500982403406405,0.14779443000161518,0.9985140604590501,CBL+PTPN12,synergy
0.896066008945057,1.097827803925164,1.4170956846514886,0.8887662779193093,0.7078022651811844,0.8399671015826577,0.8102668537251585,0.93381575313124,0.08819422239962746,0.9646411772538016,CBL+PTPN9,synergy
1.3453936208792667,1.27106779593849,1.8508639433990157,0.8969802476240254,0.8588030606328279,0.8754082275571763,0.8551377568157973,0.9263876739897573,0.024680648688051737,0.9768445508012374,CBL+UBASH3B,synergy
1.3867463320889928,1.7073716070808571,2.1995870508411675,0.810548295711861,0.46843834884182206,0.78398650241334,0.6071983212488026,0.8875041369232312,0.090331029145233,0.7745009887028264,CNN1+UBASH3A,synergy
1.009185630056229,1.5122400501395286,1.8180554461176346,0.902083719662568,0.7896389599390379,0.8612236915905452,0.8598577414708977,0.9486331283979845,0.1756496778200504,0.9984139427038695,CNN1+UBASH3B,synergy
1.178401657076683,1.2123361120154215,1.690677176133203,0.8589464574833727,0.5984040729476792,0.7387095917058409,0.8128765073907991,0.8949869489945117,0.012329697198954766,0.9087599223121581,DLX2+SNAI1,synergy
0.7677804758262357,1.866957540106475,2.0186672126976206,0.758188203229553,0.2872354903278601,0.5611936475564084,0.7813912039612364,0.9078925412487744,0.38589737689009823,0.7181980609859135,DUSP9+SNAI1,synergy
1.1282071651755678,1.585946426298583,1.946298403288339,0.7832086281640178,0.17259348035882302,0.7301098828545108,0.509300328181917,0.9211002361079799,0.147899659067548,0.697566681594153,ETS2+MAP7D1,synergy
1.347265070379944,1.3545001519105788,1.9104433599014803,0.8612217901008801,0.2324776955853435,0.848618806066926,0.4229879437293894,0.9307144760465904,0.002326007804075323,0.4984428116668801,FEV+ISL2,synergy
1.024413567088112,1.5277176124850362,1.8393869250190862,0.8149336800198898,0.13684776782003275,0.7878658359264334,0.44664856491469757,0.9319247581925739,0.1735677639477602,0.5669094210557991,FEV+MAP7D1,synergy
0.9917144463444173,1.4092163754126343,1.7231913230455105,0.8563076555029869,0.7062371343372046,0.7840061162682553,0.8278380470147981,0.9076434899494463,0.15259104147375874,0.9470525292904793,FOXA1+FOXF1,synergy
0.6874395029647322,1.1933525239357414,1.3771940010834356,0.8826618306908911,0.6160561055532973,0.7032994053019815,0.8634464136574703,0.9157416379551369,0.2395342712000863,0.8145258283289145,FOXA1+FOXL2,synergy
0.8683347214293574,1.39574599937973,1.6438102333372673,0.8990158558450881,0.5684876114559344,0.712354385674414,0.8687517143583356,0.9405919954724885,0.20611922454033615,0.8199746531729868,FOXA1+HOXB9,synergy
1.1567450863950708,1.2914453067090315,1.7337503208708929,0.8605211556531657,0.7170246940975601,0.7781239730004725,0.8226674477049722,0.8960693866420684,0.04783835494560943,0.9458548228342274,FOXA3+FOXL2,synergy
1.0973439000782839,1.1774873101184677,1.6095465201506427,0.9098987553284943,0.6963129939942829,0.828236418121889,0.8543912752787911,0.9430637584833703,0.030613481568641413,0.9693877291193456,FOXA3+HOXB9,synergy
0.8354515212834566,1.6363657196201162,1.8373001966915212,0.8896224908943685,0.7672988581697923,0.7905278270711104,0.8736961831266481,0.9115003716196796,0.2919591186758904,0.904808607772661,FOXF1+FOXL2,synergy
1.0528046141799923,1.1480038949229023,1.557661869083543,0.9043315985214043,0.6471335945443957,0.7677067141499877,0.8749636651673985,0.9444456261832734,0.03759558185099688,0.87741553702474,FOXF1+HOXB9,synergy
1.1393500216244137,1.101731125926338,1.5849069201724335,0.9141986134666155,0.7453096488898092,0.8457358615041334,0.8683122591515674,0.9360459085951948,0.01458154568942827,0.9739996787912524,FOXL2+HOXB9,synergy
1.0804143532129253,1.083681041798583,1.5302482723343183,0.8876265475620535,0.5373578419541618,0.8470830354949705,0.7039412430583813,0.9357763806206413,0.0013111306531674363,0.8310179918159404,FOXL2+MEIS1,synergy
1.2083198168060805,0.876229077031568,1.4925864045749155,0.910913685141328,0.6497019859218794,0.8818443297120391,0.7679588462287633,0.9598816177715788,0.13956423727112038,0.870855343005421,IGDCC3+ZBTB25,synergy
1.2829541699267386,1.3872018162715094,1.8895238239300878,0.8591779236214853,0.4714521421468783,0.8390462336361381,0.6032422069583855,0.9153758911528107,0.03392850610241838,0.7189618197130104,PTPN12+UBASH3A,synergy
0.811100448841876,1.2888641768077091,1.522844313897421,0.910536228113549,0.7765816390992449,0.8658588779012493,0.8639957273575932,0.9522267750638205,0.20113251117915204,0.9978482053008775,PTPN12+UBASH3B,synergy
0.8630888882216827,1.201479666810248,1.4793497959340802,0.916438977460005,0.7308649101573609,0.8579764984290648,0.8597439818259226,0.9582638015243522,0.14366090008637078,0.9979441747378051,PTPN12+ZBTB25,synergy
0.7717403809203499,1.393083214977198,1.5925652449410959,0.91342266650859,0.830614476781635,0.8626274675922271,0.8949076437439792,0.9507605836209575,0.2565058344342023,0.9639290418654787,PTPN9+UBASH3B,synergy
0.7781310874756338,0.9528318950532609,1.230193728453694,0.8272604808667178,0.2581318901526039,0.7596159291058615,0.5665396945006419,0.9428635758609389,0.08796351991057422,0.7458238733454573,SNAI1+UBASH3B,synergy
1.0478099315309404,1.041450216376414,1.4773368626705807,0.9178276206937007,0.8329417373238679,0.8748279418482223,0.8880126794944245,0.953213846336399,0.0026439959922901195,0.9851525344731465,UBASH3B+ZBTB25,synergy
