c1,c2,mag,dcor,dcor_singles,dcor_first,dcor_second,corr_fit,dominance,eq_contr,perturbation,gi_type
0.6707422813973302,0.7391155642964762,0.9980916918997942,0.6197040867064476,0.40097121924531437,0.5124078313816058,0.4273629025462021,0.9276741192169007,0.04215666404281382,0.8340288269870954,OSR2+PTPN12,neomorphic
0.5687004383067257,1.0223138877453728,1.1698486541460484,0.8779250580467735,0.60895697248144,0.7390962650991308,0.8574393345179465,0.9346227404962938,0.2547006975898329,0.8619808251678257,PLK4+STIL,neomorphic
0.945267687344803,0.7876013973203481,1.2303848836031583,0.9082542171998704,0.2706576708566328,0.9020276948473634,0.4001201277785153,0.9619983678122491,0.07924833442846778,0.4435785398431936,SAMD1+TGFBR2,neomorphic
0.8866688128058818,0.5500320142675026,1.043415928727254,0.9685544150272638,0.9096116687361245,0.9594810508132068,0.9359352109815081,0.9827752354073658,0.20737346503445622,0.9754598177715522,CDKN1A+CDKN1C,redundant
0.8989807957832163,0.2357965593066303,0.9293903854505221,0.9861580764725134,0.8624290901586683,0.9855517859975186,0.8824876456145506,0.9929190027793201,0.5812129506699223,0.89542493672349,CEBPA+CEBPB,redundant
0.9593953154784671,0.39878472012432725,1.0389747948659127,0.9895703471979787,0.8965154716894462,0.9871352151330619,0.9197387480421363,0.9947879344297157,0.3812590840811454,0.9317251921948293,CEBPA+CEBPE,redundant
0.5947973328516586,0.9796177704889795,1.1460518502342054,0.9535253331306108,0.7838022531753899,0.9286798713822968,0.8931300042329684,0.9763590681580084,0.21668764230320037,0.9617199981987182,CEBPE+FOSB,redundant
0.6791344222110526,0.7071417192056044,0.9804452939725898,0.9594469151303717,0.6732565113467515,0.8883662002447751,0.8717781984770816,0.9885267455373964,0.01755071662892802,0.9813275181303353,CEBPE+SPI1,redundant
0.8146290534195122,0.5100669079096148,0.961139295429984,0.8826870922784308,0.9423311718967969,0.8673954182635584,0.8727551008127409,0.9388755014043779,0.20333274665156523,0.9938588928965395,ETS2+MAPK1,redundant
0.6925887833769474,1.107105599944377,1.3058951076896488,0.9222424218599661,0.861180529704298,0.8596650976861465,0.9126162496100368,0.9492305331313065,0.20371359373589185,0.9419787320831549,FOXA1+FOXA3,redundant
0.5849394057117459,1.0862648974948879,1.2337445180765707,0.9313453650102795,0.8014383949839179,0.8917470354044419,0.880911529676083,0.9536997529877147,0.26882486605666256,0.9878491261555531,MAP2K3+MAP2K6,redundant
0.735987915374173,0.5045766118489307,0.8923428538413737,0.9098962864929317,0.2829516918815042,0.8999570699678091,0.39451431848715435,0.9457643004384689,0.1639435672386372,0.4383701530354841,CEBPB+LYL1,suppressor
0.6162797744646162,0.8390955262868457,1.0410965673984123,0.7721718858978814,0.2193382523218858,0.7093359765337985,0.5044071681693997,0.9364317994780778,0.13403349065729595,0.711097681290899,CEBPB+PTPN12,suppressor
0.6242835524329553,0.7396718295909818,0.9679072111151878,0.7831252300939612,0.2544358903130554,0.704774661983427,0.496104507580596,0.9511566955924312,0.07365718588155584,0.7039193295973828,CEBPE+CNN1,suppressor
0.48651191834664287,0.7964251844231561,0.9332668005864072,0.7518627503171793,0.2364117544988944,0.6758663583209794,0.5344707404861265,0.9489217595571473,0.21405150087709543,0.7907935258294038,CEBPE+PTPN12,suppressor
1.155010367474927,1.0309724087540701,1.5482096294064105,0.6501304327506667,0.41387091190009034,0.5566791162770746,0.4421083879947336,0.9205959933179155,0.04933883981374612,0.7941889233270322,CNN1+ETS2,suppressor
0.6336695696911909,0.6039494272000789,0.8753810793979514,0.6867361100204127,0.39113029397740184,0.3799842137704344,0.623761045473874,0.9229113708092418,0.020862278071553657,0.6091823407820518,CNN1+MAPK1,suppressor
0.8192077651012373,0.6037368999144761,1.01764414542634,0.7393760154034753,0.23973727774057796,0.5695186253045699,0.5986860774155504,0.9022174586745358,0.13254633984434294,0.951280891252904,ETS2+IGDCC3,suppressor
0.6640607562178571,0.7291196598642593,0.986200875252707,0.7850458407824733,0.2585452578819399,0.49145213105472313,0.707563182197503,0.9445932209193707,0.040590993001509895,0.6945699598563106,ETS2+PRTG,suppressor
0.5985923698008714,0.6182517421082917,0.8605510105762243,0.6389808206890351,0.25014251169361007,0.5321064030097769,0.46802813897471085,0.8102492191028494,0.014034172159383062,0.879576220709585,FOSB+UBASH3B,suppressor
0.6442630590006261,0.6457969463674199,0.9122108227434754,0.7661892782052269,0.24221709662590424,0.5413954271533645,0.6543217498245156,0.9430632613739767,0.001032756818150105,0.8274146890250291,IGDCC3+MAPK1,suppressor
0.6175288064785306,0.5655966171879411,0.8374015525452774,0.7469912237278497,0.2630965087947251,0.6496934071080596,0.5068256122675535,0.9168913582830878,0.03815041807187273,0.7800996696635037,MAPK1+PRTG,suppressor
0.818802148675038,1.0818196564969307,1.356750060939006,0.8026677386226745,0.22637813852825753,0.5015230144696133,0.7446662306658641,0.9432482472269889,0.12097589458775508,0.6734869849290231,PTPN12+SNAI1,suppressor
0.7898487413530138,1.0894372142370212,1.345635343613366,0.9123968575969451,0.4370174242387774,0.695162159906623,0.8682313190474858,0.9766703351306231,0.13965827589304777,0.8006646899921411,AHR+FEV,synergy
0.9639225818540005,1.0895330615358474,1.454726447132848,0.8254869625741315,0.2024903706359801,0.3489639065002653,0.8167911101295394,0.9350769715542366,0.05319825868573803,0.42723764028837335,CBFA2T3+FEV,synergy
1.2045073452873138,1.2622120692242185,1.7447112232534001,0.7572517716057755,0.3082234482686493,0.5801652264752596,0.6860859130382575,0.8557361285265507,0.02032287582322485,0.8456160015092868,CBFA2T3+POU3F2,synergy
1.5095697944255566,0.873305517732934,1.7439792119015654,0.910301552559611,0.791019150700501,0.8855365124404381,0.846107334861837,0.9496718761792489,0.23768699314158276,0.9554742497630744,CBL+CNN1,synergy
1.4302669278013824,0.5218761446072133,1.522503922843056,0.911661235619931,0.7558083790616656,0.8805443508009696,0.8361895395460782,0.9392753111878511,0.43784965117610597,0.9496279645488102,CBL+PTPN12,synergy
1.259624578925178,0.7692671418212447,1.4759491913064824,0.8980549320591187,0.7078022651811844,0.8785888446985071,0.7816033437613852,0.9405506375953645,0.21416394384324097,0.8896121871768096,CBL+PTPN9,synergy
0.8400171334764397,0.7972296114702595,1.1581035523384753,0.919663621861669,0.8588030606328279,0.8976264850272041,0.8739802834246622,0.9537561719687465,0.02270472296217963,0.9736569698009464,CBL+UBASH3B,synergy
1.0873154351314405,0.6980541874305655,1.292104679994783,0.9029671641182007,0.46843834884182206,0.8873038007414722,0.6067008901130785,0.9582957218196358,0.19246641651387852,0.6837577948004856,CNN1+UBASH3A,synergy
0.8410876947223977,1.0534810284785328,1.348054445331354,0.9393770900072921,0.7896389599390379,0.902917790644831,0.8825674488787946,0.9749130778764369,0.09778543985139866,0.9774615784771469,CNN1+UBASH3B,synergy
1.0342354101123332,0.9930389176020398,1.433795374313384,0.9249987198707227,0.5984040729476792,0.7747020110552727,0.8827976763179004,0.9664258156094774,0.01765313404084683,0.8775532965679196,DLX2+SNAI1,synergy
0.7818669499723926,0.721203064394994,1.0636962853897074,0.8757989039073177,0.2872354903278601,0.8033041250683799,0.6141016999574807,0.9696954237917393,0.035075292232465784,0.7644697453846715,DUSP9+SNAI1,synergy
0.639007730726385,1.13340837866971,1.3011323655826814,0.750222628858604,0.17259348035882302,0.6720410872427066,0.5761114060325468,0.9253741778370455,0.24888030652727552,0.8572562258004994,ETS2+MAP7D1,synergy
0.9904069232530004,1.0846022437575458,1.468764072542414,0.8909345332113788,0.2324776955853435,0.8762172936976187,0.44585227446336734,0.9568261900619528,0.03945683100132449,0.5088375653736301,FEV+ISL2,synergy
1.1527721771094137,1.4994099458680303,1.8913259576512842,0.8296123032614031,0.13684776782003275,0.8130618481120024,0.36530946443051043,0.9045625036884134,0.11417690131804167,0.4493009545076916,FEV+MAP7D1,synergy
1.0878466393347181,1.6819969425923846,2.0031285594294665,0.8277981519686904,0.7062371343372046,0.747415326519607,0.8208087722470713,0.8820616912425889,0.18925752761488698,0.910583989585613,FOXA1+FOXF1,synergy
0.9062636064625204,1.5514004635097685,1.7967073001957716,0.8969344184331317,0.6160561055532973,0.7113782008096181,0.8777995923778477,0.9296298269170892,0.23346937682230431,0.8104107212929832,FOXA1+FOXL2,synergy
0.8886259913462742,1.3787148431439942,1.6402776506438528,0.9263308179214571,0.5684876114559344,0.7270588507717659,0.8993519594709959,0.9593577891033871,0.1907554394643863,0.8084252701238637,FOXA1+HOXB9,synergy
0.996128898693606,0.885764142413003,1.3329857083994483,0.9211849329978117,0.7170246940975601,0.8544414914121898,0.8588554448729844,0.9514802910464758,0.05099744444301413,0.9948606561358562,FOXA3+FOXL2,synergy
0.892361392007604,1.1395655362794754,1.4473833166862458,0.9448969542344569,0.6963129939942829,0.8512548296254521,0.8944601178189345,0.9716963934198242,0.10619853418019841,0.9516967975063719,FOXA3+HOXB9,synergy
0.760550818435802,0.8687057811599298,1.1545939899566653,0.8875542931380681,0.7672988581697923,0.8159382998690103,0.8636224219861288,0.924111156863207,0.057744473694485404,0.9447859146506917,FOXF1+FOXL2,synergy
0.9301090760311963,1.4946709053183487,1.760438584137708,0.9279884104032684,0.6471335945443957,0.7569015775206891,0.9062375851017791,0.9491291540867781,0.206011698542287,0.835213182463274,FOXF1+HOXB9,synergy
0.8695346766560272,1.0555869365310298,1.3676089844989563,0.9297527979340332,0.7453096488898092,0.8497114237851779,0.8933119819433215,0.9552073466171601,0.08420710079337287,0.9511922385018341,FOXL2+HOXB9,synergy
1.1422858516972894,1.0337721868920753,1.5406173766965714,0.8920633956856714,0.5373578419541618,0.8562938356624832,0.6924322601173027,0.934156274329621,0.04334995415576037,0.8086386136151421,FOXL2+MEIS1,synergy
0.7352277183485756,0.9429386991651338,1.195697782974982,0.9294987278687022,0.6497019859218794,0.8759030042083519,0.8270588558825829,0.9737031814966519,0.10806158824675262,0.9442356652607731,IGDCC3+ZBTB25,synergy
0.9800652755855875,1.1613192550778526,1.51960203889809,0.8654390709160403,0.4714521421468783,0.8330374198798809,0.6569360056349769,0.9293502503738991,0.07369662474888185,0.788603236730594,PTPN12+UBASH3A,synergy
0.855977613803248,0.9305584973951702,1.2643720941268275,0.8782842729458965,0.7765816390992449,0.8423544176998962,0.8219590644849947,0.9430654925278339,0.036281272420880036,0.9757876817805594,PTPN12+UBASH3B,synergy
0.8065268597292022,1.3581821002944507,1.5796025427381704,0.9169408666502774,0.7308649101573609,0.8373881878247115,0.8861471162669208,0.9625397614552234,0.22633916727374234,0.9449764857920924,PTPN12+ZBTB25,synergy
0.6303972831605098,1.2420798441322571,1.3928973665765056,0.8943474884420962,0.830614476781635,0.8349104304270133,0.889320925997806,0.9419865711539614,0.2945351815246691,0.9388179295233103,PTPN9+UBASH3B,synergy
1.1466990393127492,0.8077987977074498,1.4026608942785792,0.8711065662128082,0.2581318901526039,0.852377230579833,0.45859228936352686,0.9518579462936085,0.15214624621325473,0.5380156495400137,SNAI1+UBASH3B,synergy
1.196879885207431,1.0961375026442504,1.6229722376914915,0.9211178825925258,0.8329417373238679,0.8894264723432449,0.8828919445498615,0.9551065655243215,0.03818553156100721,0.9926530995011114,UBASH3B+ZBTB25,synergy
